"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-09","","135.46337935"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-06","","74.94478789"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-03","","132.19461705"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-28","","128.46499281"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-25","","118.55334712"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-22","","100.32017798"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-19","","115.53691613"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-16","","43.36461499"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-01-13","","108.79971835"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-16","","113.35358868"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-13","","91.04778659"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-10","","116.50849812"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-07","","109.75792191"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-04","","116.99840988"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-12-01","","114.30130414"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-11-28","","109.4474603"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-11-25","","160.65346347"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2004-11-22","","111.67516963"
