"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2024-08-09","","194.69330836"
"UNIVERSIDAD DE MEDELLÍN","2024-08-08","","210.55216541"
"UNIVERSIDAD DE MEDELLÍN","2024-08-07","","198.64034868"
"UNIVERSIDAD DE MEDELLÍN","2024-08-06","","174.03106946"
"UNIVERSIDAD DE MEDELLÍN","2024-08-05","","188.90211704"
"UNIVERSIDAD DE MEDELLÍN","2024-08-04","","142.47612219"
"UNIVERSIDAD DE MEDELLÍN","2024-08-03","","156.66264192"
"UNIVERSIDAD DE MEDELLÍN","2024-08-02","","159.6826178"
"UNIVERSIDAD DE MEDELLÍN","2024-08-01","","188.75181351"
"UNIVERSIDAD DE MEDELLÍN","2024-07-31","","159.27340545"
"UNIVERSIDAD DE MEDELLÍN","2024-07-30","","189.76047755"
"UNIVERSIDAD DE MEDELLÍN","2024-07-29","","156.28029101"
"UNIVERSIDAD DE MEDELLÍN","2024-07-28","","171.84138203"
"UNIVERSIDAD DE MEDELLÍN","2024-07-27","","159.85322928"
"UNIVERSIDAD DE MEDELLÍN","2024-07-26","","174.80556537"
"UNIVERSIDAD DE MEDELLÍN","2024-07-25","","191.66281045"
"UNIVERSIDAD DE MEDELLÍN","2024-07-24","","165.15630656"
"UNIVERSIDAD DE MEDELLÍN","2024-07-23","","210.37232115"
"UNIVERSIDAD DE MEDELLÍN","2024-07-22","","134.5218684"
"UNIVERSIDAD DE MEDELLÍN","2024-07-21","","178.8986339"
"UNIVERSIDAD DE MEDELLÍN","2024-07-20","","154.60303722"
"UNIVERSIDAD DE MEDELLÍN","2024-07-19","","163.52760836"
"UNIVERSIDAD DE MEDELLÍN","2024-07-18","","165.14548308"
"UNIVERSIDAD DE MEDELLÍN","2024-07-17","","215.41078924"
"UNIVERSIDAD DE MEDELLÍN","2024-07-16","","152.45119335"
"UNIVERSIDAD DE MEDELLÍN","2024-07-15","","150.44462941"
"UNIVERSIDAD DE MEDELLÍN","2024-07-14","","196.42781987"
"UNIVERSIDAD DE MEDELLÍN","2024-07-13","","161.76358725"
"UNIVERSIDAD DE MEDELLÍN","2024-07-12","","200.40222843"
"UNIVERSIDAD DE MEDELLÍN","2024-07-11","","208.70847127"
