"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-06","","140.91978062"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-05","","109.41743889"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-04","","110.45377824"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-03","","133.40677198"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-02","","119.78265839"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-01","","122.04465776"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-30","","152.74073398"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-29","","168.15636583"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-28","","166.0527437"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-27","","156.30951688"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-26","","128.57086175"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-25","","148.84089402"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-24","","185.08470748"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-23","","169.08986567"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-22","","179.82538295"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-21","","163.98456769"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-20","","138.93922957"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-19","","139.64957845"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-18","","132.97466994"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-17","","144.3242544"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-16","","108.73131072"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-15","","124.33594167"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-14","","173.64581383"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-13","","143.29899137"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-12","","156.40366207"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-11","","169.16057376"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-10","","141.62493936"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-09","","130.03449036"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-08","","178.81365187"
